sampledate,year,daynum,stratFlag,thermocline,layer,temp,o2,tp,doc
5/9/95,1995,129,FALSE,NA,all,7.705701959,13.10094643,85.12520632,NA
5/23/95,1995,143,TRUE,12.02528668,all,12.66346328,9.19999228,NA,NA
5/23/95,1995,143,TRUE,12.02528668,epi,13.4061993,9.334731364,83.63209858,NA
5/23/95,1995,143,TRUE,12.02528668,hypo,10.67971235,8.840121782,NA,NA
6/6/95,1995,157,TRUE,8.105659983,all,14.51345426,8.16673825,102.2909012,NA
6/6/95,1995,157,TRUE,8.105659983,epi,16.69086294,9.803743655,75.53050973,NA
6/6/95,1995,157,TRUE,8.105659983,hypo,12.09173234,6.346054843,132.0539066,NA
6/21/95,1995,172,TRUE,5.433602162,all,17.7251787,8.020967997,NA,NA
6/21/95,1995,172,TRUE,5.433602162,epi,24.11334395,14.49780255,44.40907643,NA
6/21/95,1995,172,TRUE,5.433602162,hypo,14.28986954,4.537975898,NA,NA
7/6/95,1995,187,TRUE,12.72974976,all,18.70375699,5.731405215,99.96641807,NA
7/6/95,1995,187,TRUE,12.72974976,epi,21.09164243,7.688550436,42.43085106,NA
7/6/95,1995,187,TRUE,12.72974976,hypo,12.32602678,0.504125888,253.6364047,NA
7/18/95,1995,199,TRUE,9.85550916,all,19.64957379,4.587272112,NA,NA
7/18/95,1995,199,TRUE,9.85550916,epi,24.4602913,7.535415868,29.19384822,NA
7/18/95,1995,199,TRUE,9.85550916,hypo,12.97523438,0.497048141,NA,NA
8/2/95,1995,214,TRUE,9.566683317,all,19.85664539,3.127424154,139.6159453,NA
8/2/95,1995,214,TRUE,9.566683317,epi,24.36688386,5.237447298,33.76959563,NA
8/2/95,1995,214,TRUE,9.566683317,hypo,13.59918746,0.2,286.4660696,NA
8/14/95,1995,226,TRUE,9.175373355,all,20.52624007,3.268842706,NA,NA
8/14/95,1995,226,TRUE,9.175373355,epi,25.44204676,5.48079724,23.80615178,NA
8/14/95,1995,226,TRUE,9.175373355,hypo,13.70610101,0.2,NA,NA
8/30/95,1995,242,TRUE,10.38714167,all,20.13162016,4.172660941,136.3442198,NA
8/30/95,1995,242,TRUE,10.38714167,epi,24.09985928,6.364256816,25.17097625,NA
8/30/95,1995,242,TRUE,10.38714167,hypo,13.2830159,0.390284819,328.2130887,NA
9/11/95,1995,254,TRUE,12.11350356,all,18.16024712,4.756287885,NA,NA
9/11/95,1995,254,TRUE,12.11350356,epi,20.3729527,6.456344711,30.9161947,NA
9/11/95,1995,254,TRUE,12.11350356,hypo,12.25039943,0.21565809,NA,NA
9/25/95,1995,268,TRUE,14.55155292,all,15.17176953,5.959214264,NA,NA
9/25/95,1995,268,TRUE,14.55155292,epi,15.98519791,7.284070918,58.72196262,NA
9/25/95,1995,268,TRUE,14.55155292,hypo,11.6964698,0.298883161,NA,NA
10/11/95,1995,284,TRUE,18.81721499,all,14.96414242,7.458654071,NA,NA
10/11/95,1995,284,TRUE,18.81721499,epi,15.06585999,7.721402432,109.4776296,NA
10/11/95,1995,284,TRUE,18.81721499,hypo,13.26804853,3.077445826,NA,NA
10/25/95,1995,298,FALSE,NA,all,11.43197409,8.53488109,155.7608336,NA
11/10/95,1995,314,FALSE,NA,all,7.4,11.24463227,143.774697,NA
12/6/95,1995,340,FALSE,NA,all,2.3,11.33379545,123.774697,NA
4/9/96,1996,100,FALSE,NA,all,3.787649209,15.04218478,124.774697,NA
4/17/96,1996,108,FALSE,NA,all,4.5,13.94752167,122.549394,6.333518179
5/1/96,1996,122,FALSE,NA,all,7.296558422,11.48103334,106.3102276,6.317399375
5/14/96,1996,135,FALSE,NA,all,8.887747216,9.54780856,99.78856045,NA
5/28/96,1996,149,TRUE,19.07286629,all,11.49458226,9.855756868,NA,NA
5/28/96,1996,149,TRUE,19.07286629,epi,11.57636678,9.959434833,109.5833333,NA
5/28/96,1996,149,TRUE,19.07286629,hypo,9.2,6.946922531,NA,NA
6/10/96,1996,162,TRUE,12.92644063,all,13.58323136,8.541897451,115.6031281,6.602222013
6/10/96,1996,162,TRUE,12.92644063,epi,14.35065054,9.072325119,104.4514006,6.655908465
6/10/96,1996,162,TRUE,12.92644063,hypo,11.53355492,7.125194413,145.3879361,6.45883251
6/26/96,1996,178,TRUE,9.080955534,all,16.63689535,7.113363603,NA,NA
6/26/96,1996,178,TRUE,9.080955534,epi,19.53861633,8.144729782,88,NA
6/26/96,1996,178,TRUE,9.080955534,hypo,12.61107785,5.682456897,NA,NA
7/8/96,1996,190,TRUE,9.66165641,all,18.86256942,6.476034585,124.5936114,7.100781723
7/8/96,1996,190,TRUE,9.66165641,epi,23.45810655,9.664814105,83.99391529,7.2961422
7/8/96,1996,190,TRUE,9.66165641,hypo,12.48676902,2.05195506,180.9212073,6.829740629
7/22/96,1996,204,TRUE,10.38206564,all,18.3871525,6.107036632,NA,NA
7/22/96,1996,204,TRUE,10.38206564,epi,21.83723835,9.23060686,54.35584872,NA
7/22/96,1996,204,TRUE,10.38206564,hypo,12.43280551,0.716208161,NA,NA
8/5/96,1996,218,TRUE,10.12760818,all,18.05299555,5.527575175,133.5248097,3.361931915
8/5/96,1996,218,TRUE,10.12760818,epi,21.43788918,8.608724714,54.71354442,3.527610378
8/5/96,1996,218,TRUE,10.12760818,hypo,12.21116084,0.209958652,269.5416051,3.075994955
8/19/96,1996,232,TRUE,10.1964117,all,18.56750626,4.528769514,NA,NA
8/19/96,1996,232,TRUE,10.1964117,epi,22.27124011,6.805189094,25.4233949,NA
8/19/96,1996,232,TRUE,10.1964117,hypo,12.17539967,0.6,NA,NA
9/5/96,1996,249,TRUE,9.181930836,all,19.17731691,3.553138542,143.8763234,6.194117754
9/5/96,1996,249,TRUE,9.181930836,epi,23.49948256,5.975929475,19.01700843,6.239360387
9/5/96,1996,249,TRUE,9.181930836,hypo,13.18078926,0.191783612,317.1048379,6.131348595
9/16/96,1996,260,TRUE,12.1954034,all,16.7338654,4.857122943,NA,NA
9/16/96,1996,260,TRUE,12.1954034,epi,18.5558702,6.633506812,31.53551202,NA
9/16/96,1996,260,TRUE,12.1954034,hypo,11.86752848,0.112633584,NA,NA
10/16/96,1996,290,TRUE,14.36859482,all,13.75172592,6.84019014,NA,NA
10/16/96,1996,290,TRUE,14.36859482,epi,13.93878505,7.777446399,105.6682243,NA
10/16/96,1996,290,TRUE,14.36859482,hypo,12.95253257,2.835846923,NA,NA
11/8/96,1996,313,FALSE,NA,all,9,10.25600812,134.9005576,5.512483238
11/25/96,1996,330,FALSE,NA,all,4.197694403,11.20858668,133.774697,6.782686373
1/14/97,1997,14,FALSE,NA,all,0.707476315,12.8898352,124.2530298,NA
2/17/97,1997,48,FALSE,NA,all,1.116351895,13.26990608,123.8328416,6.297211501
4/9/97,1997,99,FALSE,NA,all,3.785131785,14.32980258,153.324091,6.569870086
4/21/97,1997,111,FALSE,NA,all,4.982168433,12.17511666,141.9861366,NA
5/2/97,1997,122,FALSE,NA,all,7.653078176,11.65294498,146.9584097,6.258209225
5/13/97,1997,133,TRUE,11.08470985,all,9.957043197,11.34334371,NA,NA
5/13/97,1997,133,TRUE,11.08470985,epi,10.02230933,11.60945615,126.6784256,6.985485056
5/13/97,1997,133,TRUE,11.08470985,hypo,9.817119629,10.77282724,NA,NA
5/28/97,1997,148,TRUE,13.14195421,all,11.50564471,9.637161963,NA,NA
5/28/97,1997,148,TRUE,13.14195421,epi,11.65075188,9.715948525,159.2687247,NA
5/28/97,1997,148,TRUE,13.14195421,hypo,11.01919225,9.373040498,NA,NA
6/11/97,1997,162,TRUE,8.608556987,all,14.3886658,9.502107139,125.5344658,6.608426615
6/11/97,1997,162,TRUE,8.608556987,epi,16.2267132,10.84494501,117.6340948,6.810970548
6/11/97,1997,162,TRUE,8.608556987,hypo,12.34438276,8.008597942,134.3212875,6.383156512
6/25/97,1997,176,TRUE,9.552546227,all,17.9603821,7.675203316,NA,NA
6/25/97,1997,176,TRUE,9.552546227,epi,21.56834036,9.296224607,68,NA
6/25/97,1997,176,TRUE,9.552546227,hypo,12.95473835,5.426215243,NA,NA
7/24/97,1997,205,TRUE,10.66746115,all,19.37388914,5.686980099,NA,NA
7/24/97,1997,205,TRUE,10.66746115,epi,22.54585752,8.609709763,49.88962181,NA
7/24/97,1997,205,TRUE,10.66746115,hypo,13.89953249,0.642773269,NA,NA
8/6/97,1997,218,TRUE,10.86489273,all,19.50272235,5.367792259,175.3589647,6.323592819
8/6/97,1997,218,TRUE,10.86489273,epi,23.09975374,8.304819701,69.60954266,6.330192172
8/6/97,1997,218,TRUE,10.86489273,hypo,13.29476871,0.298909538,357.8671056,6.312203293
8/18/97,1997,230,TRUE,11.65929307,all,18.83764977,4.991369219,NA,NA
8/18/97,1997,230,TRUE,11.65929307,epi,21.34350808,7.226261636,49.64314878,NA
8/18/97,1997,230,TRUE,11.65929307,hypo,13.46535879,0.2,NA,NA
9/2/97,1997,245,TRUE,11.08060746,all,18.72612313,6.525969433,186.986938,6.770399675
9/2/97,1997,245,TRUE,11.08060746,epi,21.17486526,9.337840928,70.61709946,6.447475706
9/2/97,1997,245,TRUE,11.08060746,hypo,13.47628309,0.497619064,436.4713687,7.462713969
10/1/97,1997,274,TRUE,15.77734608,all,16.81571531,7.673210002,306.8462138,6.252976088
10/1/97,1997,274,TRUE,15.77734608,epi,17.39556197,9.000722164,247.0552455,6.298934152
10/1/97,1997,274,TRUE,15.77734608,hypo,13.57576852,0.25561327,640.9337678,5.996181164
10/30/97,1997,303,FALSE,NA,all,11.18999824,8.782746448,175.9861366,6.171828407
11/30/97,1997,334,FALSE,NA,all,4.741073525,12.1572891,156.8358206,6.660337957
2/6/98,1998,37,FALSE,NA,all,0.593987316,14.03679066,143.150202,NA
3/13/98,1998,72,FALSE,NA,all,0.7,8.649999224,136.324091,NA
3/26/98,1998,85,FALSE,NA,all,2.052656081,16.63250957,137.1126515,NA
4/10/98,1998,100,FALSE,NA,all,5.49750485,8.831762264,149.324091,7.20195743
4/24/98,1998,114,TRUE,5.748109281,all,8.410030941,NA,157.2154884,6.100450653
4/24/98,1998,114,TRUE,5.748109281,epi,9.82843949,NA,143.483539,6.07516043
4/24/98,1998,114,TRUE,5.748109281,hypo,7.647265467,NA,164.6000018,6.11405076
5/11/98,1998,131,TRUE,9.684301894,all,11.41869113,10.12692499,NA,NA
5/11/98,1998,131,TRUE,9.684301894,epi,12.93242622,10.30615178,103.255366,NA
5/11/98,1998,131,TRUE,9.684301894,hypo,9.318550823,9.878267602,NA,NA
5/28/98,1998,148,TRUE,9.282503034,all,14.27400385,8.299261619,NA,NA
5/28/98,1998,148,TRUE,9.282503034,epi,17.44633959,9.463894212,122.4399195,6.622832503
5/28/98,1998,148,TRUE,9.282503034,hypo,9.872738251,6.683462478,NA,NA
6/8/98,1998,159,TRUE,10.97740072,all,14.4169268,7.026101742,118.204697,7.839310964
6/8/98,1998,159,TRUE,10.97740072,epi,16.98677221,8.523799472,92.90026385,7.057549472
6/8/98,1998,159,TRUE,10.97740072,hypo,9.981746927,4.441293022,161.8764727,9.188517737
6/22/98,1998,173,TRUE,9.08828603,all,16.98135031,6.940023751,NA,NA
6/22/98,1998,173,TRUE,9.08828603,epi,20.27706018,9.224319663,93.95707167,NA
6/22/98,1998,173,TRUE,9.08828603,hypo,12.40891674,3.770815372,NA,NA
7/6/98,1998,187,TRUE,10.45571227,all,18.49042458,5.623921548,123.643022,7.264489495
7/6/98,1998,187,TRUE,10.45571227,epi,21.67229551,8.131169745,90.10540897,7.011728232
7/6/98,1998,187,TRUE,10.45571227,hypo,12.99897755,1.296775372,181.5240704,7.700718717
7/23/98,1998,204,TRUE,10.30758179,all,19.54997273,4.547523899,NA,NA
7/23/98,1998,204,TRUE,10.30758179,epi,23.92849604,6.937713281,51.5766051,NA
7/23/98,1998,204,TRUE,10.30758179,hypo,11.99327752,0.422404236,NA,NA
8/2/98,1998,214,TRUE,9.828883258,all,18.86151207,4.452145784,176.5217838,8.665137105
8/2/98,1998,214,TRUE,9.828883258,epi,23.27642775,7.444921426,33.83178421,10.3086616
8/2/98,1998,214,TRUE,9.828883258,hypo,12.73630399,0.3,374.4884044,6.384928317
8/18/98,1998,230,TRUE,10.5578837,all,18.93184291,4.23173242,NA,NA
8/18/98,1998,230,TRUE,10.5578837,epi,22.50467898,6.384010554,32.75452946,NA
8/18/98,1998,230,TRUE,10.5578837,hypo,12.76564685,0.51721301,NA,NA
9/2/98,1998,245,TRUE,11.85567041,all,19.29216107,5.255531009,113.5250344,6.295633381
9/2/98,1998,245,TRUE,11.85567041,epi,22.66379226,7.261538462,33.83317001,6.353059775
9/2/98,1998,245,TRUE,11.85567041,hypo,12.06374606,0.954866563,284.3758293,6.172517363
9/28/98,1998,271,TRUE,12.76569203,all,17.48216376,5.521895046,NA,NA
9/28/98,1998,271,TRUE,12.76569203,epi,19.67993265,7.486116639,42.39346395,NA
9/28/98,1998,271,TRUE,12.76569203,hypo,11.61221005,0.275715652,NA,NA
10/27/98,1998,300,TRUE,16.98363618,all,13.22090874,8.101252039,328.637485,6.711611434
10/27/98,1998,300,TRUE,16.98363618,epi,13.43741805,8.866565809,279.6899584,6.700770613
10/27/98,1998,300,TRUE,16.98363618,hypo,11.58068042,2.303398236,699.4535008,6.793739184
11/23/98,1998,327,FALSE,NA,all,7.1,10.76112026,160.4228791,7.220710612
1/25/99,1999,25,FALSE,NA,all,1.614013332,12.77824641,146.0747441,5.858317526
2/22/99,1999,53,FALSE,NA,all,2.802016701,11.37267944,143.7605651,5.884269189
3/29/99,1999,88,FALSE,NA,all,3.895667679,13.7,147.9861366,NA
4/12/99,1999,102,FALSE,NA,all,6.72210709,11.94697617,117.5971053,5.943384233
4/26/99,1999,116,TRUE,5.358416034,all,8.338031768,11.32829774,NA,NA
4/26/99,1999,116,TRUE,5.358416034,epi,8.995095541,11.54092357,110.0671975,NA
4/26/99,1999,116,TRUE,5.358416034,hypo,7.984688184,11.21395577,NA,NA
5/10/99,1999,130,TRUE,14.22718478,all,11.36745235,9.872866751,115.7053142,6.510954363
5/10/99,1999,130,TRUE,14.22718478,epi,11.6967702,10.00441176,113.0099986,6.529899842
5/10/99,1999,130,TRUE,14.22718478,hypo,9.960471403,9.310852491,127.2208077,6.430011508
5/26/99,1999,146,TRUE,16.1931055,all,13.88124829,9.657602282,NA,NA
5/26/99,1999,146,TRUE,16.1931055,epi,14.25543369,10.03170701,108.6174357,NA
5/26/99,1999,146,TRUE,16.1931055,hypo,11.0464996,6.823464706,NA,NA
6/7/99,1999,158,TRUE,10.77243432,all,16.49610136,7.982904153,129.3861645,6.23557249
6/7/99,1999,158,TRUE,10.77243432,epi,18.5312577,8.894230431,117.1494283,6.360810906
6/7/99,1999,158,TRUE,10.77243432,hypo,12.98371717,6.410087381,150.5049937,6.019429177
6/21/99,1999,172,TRUE,10.29537143,all,17.79504111,8.479233155,NA,NA
6/21/99,1999,172,TRUE,10.29537143,epi,20.33834653,10.96670185,85.93245383,NA
6/21/99,1999,172,TRUE,10.29537143,hypo,13.40566542,4.186223532,NA,NA
7/6/99,1999,187,TRUE,10.32926824,all,20.03089804,6.163635236,136.7903466,6.340674862
7/6/99,1999,187,TRUE,10.32926824,epi,23.71718558,8.953175022,73.56833773,6.59814248
7/6/99,1999,187,TRUE,10.32926824,hypo,13.66890123,1.349294786,245.9023499,5.896323155
7/19/99,1999,200,TRUE,11.5852986,all,20.5797664,5.940002368,NA,NA
7/19/99,1999,200,TRUE,11.5852986,epi,23.7737547,8.660199249,48.1651968,NA
7/19/99,1999,200,TRUE,11.5852986,hypo,13.73219866,0.10819252,NA,NA
8/2/99,1999,214,TRUE,10.91143537,all,21.55651041,4.073406902,152.0698513,5.860623164
8/2/99,1999,214,TRUE,10.91143537,epi,25.60524186,6.375690413,49.17493404,5.962486368
8/2/99,1999,214,TRUE,10.91143537,hypo,14.56898805,0.1,329.6515315,5.684822072
8/16/99,1999,228,TRUE,12.67618276,all,19.93087665,5.257778917,NA,NA
8/16/99,1999,228,TRUE,12.67618276,epi,22.39975509,7.188902495,40.84517067,NA
8/16/99,1999,228,TRUE,12.67618276,hypo,13.33682472,0.1,NA,NA
8/30/99,1999,242,TRUE,12.90566739,all,19.71467221,5.401146456,129.6906718,6.171781965
8/30/99,1999,242,TRUE,12.90566739,epi,22.05593143,7.380085719,36.96980713,6.269754707
8/30/99,1999,242,TRUE,12.90566739,hypo,13.46147457,0.11565809,377.3359942,5.910109565
9/27/99,1999,270,TRUE,16.35273596,all,17.18321599,7.054934956,275.5601313,6.463664292
9/27/99,1999,270,TRUE,16.35273596,epi,17.75426122,7.972982854,224.8010905,6.4280949
9/27/99,1999,270,TRUE,16.35273596,hypo,12.8570992,0.1,660.0997914,6.733130408
10/7/99,1999,280,TRUE,18.40788889,all,14.43529918,6.975561038,NA,NA
10/7/99,1999,280,TRUE,18.40788889,epi,14.55822217,7.382127258,NA,NA
10/7/99,1999,280,TRUE,18.40788889,hypo,12.38561475,0.196256055,NA,NA
10/26/99,1999,299,FALSE,NA,all,11.4,10.6275079,133.8136701,6.625785015
11/22/99,1999,326,FALSE,NA,all,9.307795951,10.49603431,115.3247454,6.438122078
1/24/00,2000,24,FALSE,NA,all,0.445787178,15.11249358,112.6930946,6.847000698
2/28/00,2000,59,FALSE,NA,all,1.199979952,13.62013985,119.4170688,5.48324091
3/13/00,2000,73,FALSE,NA,all,2.838411987,12.99389688,113.624792,5.381679359
3/29/00,2000,89,FALSE,NA,all,4.231907491,13.65123054,NA,NA
4/10/00,2000,101,FALSE,NA,all,5.672758497,13.1378215,96.82403833,5.820514065
4/25/00,2000,116,FALSE,NA,all,7.086656228,11.81665995,78.21143955,NA
5/9/00,2000,130,TRUE,7.149640232,all,11.63935887,10.30452967,78.24522941,6.415367495
5/9/00,2000,130,TRUE,7.149640232,epi,15.73577525,10.26325273,65.89449976,6.505510609
5/9/00,2000,130,TRUE,7.149640232,hypo,8.01016085,10.34109876,89.18729178,6.335505689
5/22/00,2000,143,TRUE,12.60386526,all,12.2376119,9.189800449,NA,NA
5/22/00,2000,143,TRUE,12.60386526,epi,13.10679627,9.553084341,79.15482933,NA
5/22/00,2000,143,TRUE,12.60386526,hypo,9.916133972,8.21951661,NA,NA
6/6/00,2000,158,TRUE,14.97836821,all,14.69716117,8.643378013,98.75435954,5.946753142
6/6/00,2000,158,TRUE,14.97836821,epi,15.31862287,9.088620121,93.31696674,5.956981171
6/6/00,2000,158,TRUE,14.97836821,hypo,12.04202183,6.741121083,121.9851321,5.903054808
6/19/00,2000,171,TRUE,12.4175794,all,16.9599032,7.873743913,NA,NA
6/19/00,2000,171,TRUE,12.4175794,epi,18.74356345,9.370518904,97.70312261,NA
6/19/00,2000,171,TRUE,12.4175794,hypo,12.1959796,3.876053355,NA,NA
7/3/00,2000,185,TRUE,12.45146348,all,18.57466851,6.204073725,118.286795,5.98330741
7/3/00,2000,185,TRUE,12.45146348,epi,20.67703964,8.06376856,85.8920098,6.089819761
7/3/00,2000,185,TRUE,12.45146348,hypo,12.95950974,1.237071656,204.8090363,5.698826829
7/17/00,2000,199,TRUE,10.34651309,all,20.26123386,6.32877553,NA,NA
7/17/00,2000,199,TRUE,10.34651309,epi,23.65871592,9.662022867,45.35584872,NA
7/17/00,2000,199,TRUE,10.34651309,hypo,14.39767337,0.576074828,NA,NA
7/31/00,2000,213,TRUE,12.44664261,all,19.71787858,4.906214937,131.4338521,6.389476675
7/31/00,2000,213,TRUE,12.44664261,epi,21.98483086,6.689132099,62.4719501,6.559913707
7/31/00,2000,213,TRUE,12.44664261,hypo,13.66314504,0.144276008,315.6220875,5.934261617
8/16/00,2000,229,TRUE,11.53547786,all,20.74957268,4.706850196,NA,NA
8/16/00,2000,229,TRUE,11.53547786,epi,23.87182754,6.80903152,39.1651968,NA
8/16/00,2000,229,TRUE,11.53547786,hypo,14.05579374,0.1999993,NA,NA
8/28/00,2000,241,TRUE,12.50612369,all,19.90953735,4.734815386,191.4744166,5.621929748
8/28/00,2000,241,TRUE,12.50612369,epi,22.19032604,6.470136231,97.91581203,5.681145148
8/28/00,2000,241,TRUE,12.50612369,hypo,13.8178486,0.1,441.3572327,5.463773148
9/25/00,2000,269,TRUE,16.768996,all,16.81534756,5.491501528,198.8409436,5.576418963
9/25/00,2000,269,TRUE,16.768996,epi,17.28845184,6.203177005,156.2594974,5.571653429
9/25/00,2000,269,TRUE,16.768996,hypo,13.23121049,0.1,521.4288925,5.612521633
10/24/00,2000,298,TRUE,12.67631512,all,13.97982898,6.434845012,157.6813009,5.566538609
10/24/00,2000,298,TRUE,12.67631512,epi,14.06154906,7.125271698,145.3701688,5.530913439
10/24/00,2000,298,TRUE,12.67631512,hypo,13.76156532,4.59080549,190.5627273,5.661688784
11/28/00,2000,333,FALSE,NA,all,5.425404108,11.49880612,137.3247454,5.609235507
1/17/01,2001,17,FALSE,NA,all,1.414804955,8.925051073,147.2062674,5.582913072
3/7/01,2001,66,FALSE,NA,all,2.250644278,10.10428778,145.9483507,5.889485861
4/10/01,2001,100,FALSE,NA,all,4.006515856,14.93219906,109.5355306,NA
4/23/01,2001,113,FALSE,NA,all,7.253735041,13.62513882,92.74066658,5.919001807
5/7/01,2001,127,TRUE,12.13721499,all,11.25388562,10.30568771,95.78467022,5.723163263
5/7/01,2001,127,TRUE,12.13721499,epi,11.89035665,10.35083423,91.12184295,5.731409766
5/7/01,2001,127,TRUE,12.13721499,hypo,9.553954593,10.18510724,108.238473,5.701137931
5/21/01,2001,141,TRUE,10.04358207,all,14.57833818,8.929107861,NA,NA
5/21/01,2001,141,TRUE,10.04358207,epi,16.11204925,9.413861038,90.5766051,NA
